Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_6_171,VDD,Metal1,100.6200,30.9275,4.999975
FILLER_6_163,VDD,Metal1,97.3865,30.7830,4.999975
FILLER_6_138,VDD,Metal1,80.9200,31.3600,4.999972
FILLER_6_134,VDD,Metal1,79.9000,30.9275,4.999972
FILLER_6_111,VDD,Metal1,68.2665,30.7830,4.999972
FILLER_6_104,VDD,Metal1,61.8800,31.3600,4.999972
FILLER_6_102,VDD,Metal1,61.0400,31.3600,4.999972
FILLER_6_98,VDD,Metal1,59.7400,30.9275,4.999972
FILLER_6_90,VDD,Metal1,56.5065,30.7830,4.999972
FILLER_6_84,VDD,Metal1,50.9600,31.3600,4.999972
FILLER_6_80,VDD,Metal1,49.6600,30.9275,4.999972
FILLER_6_68,VDD,Metal1,42.9400,30.9275,4.999971
FILLER_6_59,VDD,Metal1,36.6800,31.3600,4.999970
FILLER_6_57,VDD,Metal1,35.8400,31.3600,4.999970
FILLER_6_53,VDD,Metal1,34.5400,30.9275,4.999970
FILLER_6_37,VDD,Metal1,29.1680,30.6680,4.999970
FILLER_6_34,VDD,Metal1,22.6800,31.3600,4.999970
FILLER_6_2,VDD,Metal1,14.1155,30.5910,4.999970
FILLER_5_263,VDD,Metal1,153.3865,24.0965,4.999995
FILLER_5_231,VDD,Metal1,142.3555,24.2885,4.999995
FILLER_5_209,VDD,Metal1,120.6800,23.5200,4.999995
FILLER_5_159,VDD,Metal1,93.9000,23.9525,4.999995
FILLER_5_142,VDD,Metal1,84.3800,23.9525,4.999991
FILLER_5_132,VDD,Metal1,80.0265,24.0965,4.999991
FILLER_5_72,VDD,Metal1,45.1800,23.9525,4.999988
FILLER_5_69,VDD,Metal1,42.2800,23.5200,4.999988
FILLER_5_65,VDD,Metal1,41.2600,23.9525,4.999988
FILLER_5_53,VDD,Metal1,35.7865,24.0965,4.999987
FILLER_5_37,VDD,Metal1,29.1680,24.2120,4.999986
FILLER_5_2,VDD,Metal1,4.7600,23.5200,4.999984
FILLER_4_251,VDD,Metal1,149.0080,22.8280,4.999995
FILLER_4_210,VDD,Metal1,121.2400,23.5200,4.999995
FILLER_4_208,VDD,Metal1,120.4000,23.5200,4.999995
FILLER_4_192,VDD,Metal1,115.9680,22.8280,4.999995
FILLER_4_187,VDD,Metal1,108.3600,23.5200,4.999995
FILLER_4_183,VDD,Metal1,107.3400,23.0875,4.999995
FILLER_4_173,VDD,Metal1,100.8000,23.5200,4.999995
FILLER_4_157,VDD,Metal1,96.3680,22.8280,4.999995
FILLER_4_111,VDD,Metal1,68.2665,22.9430,4.999988
FILLER_4_104,VDD,Metal1,61.8800,23.5200,4.999988
FILLER_4_99,VDD,Metal1,59.0800,23.5200,4.999988
FILLER_4_97,VDD,Metal1,58.2400,23.5200,4.999988
FILLER_4_93,VDD,Metal1,56.9400,23.0875,4.999988
FILLER_4_53,VDD,Metal1,33.6000,23.5200,4.999986
FILLER_4_37,VDD,Metal1,29.1680,22.8280,4.999986
FILLER_4_34,VDD,Metal1,22.6800,23.5200,4.999984
FILLER_4_2,VDD,Metal1,14.1155,22.7510,4.999984
FILLER_3_266,VDD,Metal1,152.6000,15.6800,4.999990
FILLER_3_264,VDD,Metal1,151.7600,15.6800,4.999990
FILLER_3_260,VDD,Metal1,150.4600,16.1125,4.999990
FILLER_3_244,VDD,Metal1,145.0880,16.3720,4.999990
FILLER_3_212,VDD,Metal1,131.7155,16.4485,4.999990
FILLER_3_209,VDD,Metal1,120.6800,15.6800,4.999990
FILLER_3_207,VDD,Metal1,119.8400,15.6800,4.999990
FILLER_3_191,VDD,Metal1,115.4080,16.3720,4.999990
FILLER_3_156,VDD,Metal1,91.0000,15.6800,4.999991
FILLER_3_154,VDD,Metal1,90.1600,15.6800,4.999991
FILLER_3_146,VDD,Metal1,87.8665,16.2565,4.999991
FILLER_3_138,VDD,Metal1,81.2000,15.6800,4.999993
FILLER_3_130,VDD,Metal1,78.9065,16.2565,4.999993
FILLER_3_88,VDD,Metal1,55.3865,16.2565,4.999993
FILLER_3_72,VDD,Metal1,48.7680,16.3720,4.999993
FILLER_3_66,VDD,Metal1,41.8200,16.1125,4.999994
FILLER_3_2,VDD,Metal1,23.1150,16.4940,4.999994
FILLER_2_263,VDD,Metal1,153.3865,15.1030,4.999990
FILLER_2_247,VDD,Metal1,146.7680,14.9880,4.999990
FILLER_2_241,VDD,Metal1,139.8200,15.2475,4.999990
FILLER_2_177,VDD,Metal1,121.1150,14.8655,4.999990
FILLER_2_159,VDD,Metal1,92.6800,15.6800,4.999990
FILLER_2_121,VDD,Metal1,71.4000,15.6800,4.999993
FILLER_2_119,VDD,Metal1,70.5600,15.6800,4.999993
FILLER_2_107,VDD,Metal1,66.0265,15.1030,4.999993
FILLER_2_69,VDD,Metal1,42.5600,15.6800,4.999994
FILLER_2_37,VDD,Metal1,33.7155,14.9110,4.999994
FILLER_2_34,VDD,Metal1,22.6800,15.6800,4.999994
FILLER_2_2,VDD,Metal1,14.1155,14.9110,4.999994
FILLER_1_266,VDD,Metal1,152.6000,7.8400,4.999997
FILLER_1_264,VDD,Metal1,151.7600,7.8400,4.999997
FILLER_1_260,VDD,Metal1,150.4600,8.2725,4.999997
FILLER_1_244,VDD,Metal1,145.0880,8.5320,4.999997
FILLER_1_212,VDD,Metal1,131.7155,8.6085,4.999997
FILLER_1_206,VDD,Metal1,120.2200,8.2725,4.999996
FILLER_1_190,VDD,Metal1,114.8480,8.5320,4.999996
FILLER_1_158,VDD,Metal1,101.4755,8.6085,4.999996
FILLER_1_142,VDD,Metal1,83.4400,7.8400,4.999995
FILLER_1_102,VDD,Metal1,60.7600,7.8400,4.999996
FILLER_1_100,VDD,Metal1,59.9200,7.8400,4.999996
FILLER_1_96,VDD,Metal1,58.6200,8.2725,4.999996
FILLER_1_88,VDD,Metal1,55.3865,8.4165,4.999996
FILLER_1_72,VDD,Metal1,48.7680,8.5320,4.999996
FILLER_1_66,VDD,Metal1,41.8200,8.2725,4.999996
FILLER_1_2,VDD,Metal1,23.1150,8.6540,4.999996
FILLER_0_270,VDD,Metal1,154.8400,7.8400,4.999997
FILLER_0_268,VDD,Metal1,154.0000,7.8400,4.999997
FILLER_0_264,VDD,Metal1,152.7000,7.4075,4.999997
FILLER_0_256,VDD,Metal1,149.4665,7.2630,4.999997
FILLER_0_240,VDD,Metal1,142.8480,7.1480,4.999997
FILLER_0_237,VDD,Metal1,136.3600,7.8400,4.999997
FILLER_0_233,VDD,Metal1,135.3400,7.4075,4.999997
FILLER_0_228,VDD,Metal1,131.3200,7.8400,4.999997
FILLER_0_226,VDD,Metal1,130.4800,7.8400,4.999997
FILLER_0_210,VDD,Metal1,126.0480,7.1480,4.999997
FILLER_0_202,VDD,Metal1,117.0400,7.8400,4.999996
FILLER_0_194,VDD,Metal1,114.7465,7.2630,4.999996
FILLER_0_178,VDD,Metal1,108.1280,7.1480,4.999996
FILLER_0_169,VDD,Metal1,98.2800,7.8400,4.999996
FILLER_0_161,VDD,Metal1,96.2665,7.2630,4.999996
FILLER_0_155,VDD,Metal1,90.7200,7.8400,4.999996
FILLER_0_149,VDD,Metal1,87.3600,7.8400,4.999996
FILLER_0_138,VDD,Metal1,80.9200,7.8400,4.999995
FILLER_0_129,VDD,Metal1,75.8800,7.8400,4.999995
FILLER_0_115,VDD,Metal1,68.0400,7.8400,4.999995
FILLER_0_104,VDD,Metal1,61.8800,7.8400,4.999995
FILLER_0_94,VDD,Metal1,56.5600,7.8400,4.999996
FILLER_0_86,VDD,Metal1,54.2665,7.2630,4.999996
FILLER_0_70,VDD,Metal1,47.6480,7.1480,4.999996
FILLER_0_36,VDD,Metal1,33.1555,7.0710,4.999996
FILLER_0_2,VDD,Metal1,14.1155,7.0710,4.999996
clkload0,VDD,Metal1,21.0030,38.8100,4.999908
clkbuf_1_1__f_clk,VDD,Metal1,38.4910,70.0625,4.999941
clkbuf_1_0__f_clk,VDD,Metal1,37.9310,38.7025,4.999897
clkbuf_0_clk,VDD,Metal1,40.1710,54.3825,4.999884
tt_um_felixfeierabend_17,VDD,Metal1,86.0100,7.3710,4.999996
fanout16,VDD,Metal1,149.7780,31.7630,4.999986
fanout15,VDD,Metal1,81.9080,46.5720,4.999975
fanout14,VDD,Metal1,80.7880,38.7260,4.999913
fanout13,VDD,Metal1,65.2180,62.3165,4.999962
fanout12,VDD,Metal1,65.8215,54.4765,4.999889
input11,VDD,Metal1,65.9800,7.5385,4.999995
input10,VDD,Metal1,73.6430,7.4500,4.999995
input9,VDD,Metal1,58.7000,7.5385,4.999996
input8,VDD,Metal1,101.4600,7.5385,4.999996
input7,VDD,Metal1,86.1400,93.7785,4.999998
input6,VDD,Metal1,77.7400,93.7785,4.999998
input5,VDD,Metal1,72.7000,93.7785,4.999998
input4,VDD,Metal1,82.9800,93.7785,4.999998
input3,VDD,Metal1,82.9800,7.5385,4.999995
input2,VDD,Metal1,152.5965,30.9700,4.999986
input1,VDD,Metal1,6.0600,54.5785,4.999911
tt_um_felixfeierabend_47,VDD,Metal1,89.4175,93.6150,4.999999
_222__46,VDD,Metal1,11.5300,62.2510,4.999963
_223__45,VDD,Metal1,11.5300,54.4110,4.999911
_224__44,VDD,Metal1,54.0900,70.0910,4.999941
_225__43,VDD,Metal1,45.1300,63.1885,4.999962
_226__42,VDD,Metal1,28.3300,71.0285,4.999941
_227__41,VDD,Metal1,12.6500,70.0910,4.999947
_237__40,VDD,Metal1,52.9700,30.8910,4.999972
_238__39,VDD,Metal1,38.9700,23.9885,4.999988
_239__38,VDD,Metal1,64.7300,23.0510,4.999988
_240__37,VDD,Metal1,54.6500,23.0510,4.999988
tt_um_felixfeierabend_36,VDD,Metal1,96.0900,93.6110,4.999999
tt_um_felixfeierabend_35,VDD,Metal1,49.0500,93.6110,4.999999
tt_um_felixfeierabend_34,VDD,Metal1,120.1700,7.3710,4.999996
tt_um_felixfeierabend_33,VDD,Metal1,153.6700,86.7085,5.000000
tt_um_felixfeierabend_32,VDD,Metal1,69.2100,93.6110,4.999998
tt_um_felixfeierabend_31,VDD,Metal1,153.6700,8.3085,4.999997
tt_um_felixfeierabend_30,VDD,Metal1,92.7300,93.6110,4.999999
